id	species	x	y
GBIF_37798	Tetragonisca angustula	-90.230759	15.783471
GBIF_37806	Tetragonisca angustula	-74.429884	4.623416
GBIF_37809	Tetragonisca angustula	-77.309655	-0.721627
GBIF_37812	Tetragonisca angustula	-43.343692	-21.761901
GBIF_37817	Tetragonisca angustula	-75.825251	5.965617
GBIF_37823	Tetragonisca angustula	-42.828942	-18.709673
GBIF_37843	Tetragonisca angustula	-74.501454	5.030991
GBIF_37845	Tetragonisca angustula	-67.580037	10.267128
GBIF_37846	Tetragonisca angustula	-88.865342	14.666687
GBIF_37858	Tetragonisca angustula	-47.316883	-20.461042
GBIF_37864	Tetragonisca angustula	-92.316752	17.129507
GBIF_37871	Tetragonisca angustula	-74.870713	5.214818
GBIF_37874	Tetragonisca angustula	-85.120796	15.815156
GBIF_37876	Tetragonisca angustula	-88.047625	14.947738
GBIF_37881	Tetragonisca angustula	-86.314062	12.062731
GBIF_37890	Tetragonisca angustula	-84.618886	10.383343
GBIF_37893	Tetragonisca angustula	-47.999426	-24.69115
GBIF_37899	Tetragonisca angustula	-50.579767	-16.548755
GBIF_37902	Tetragonisca angustula	-73.508503	4.271533
GBIF_37908	Tetragonisca angustula	-46.59868	-15.43985
GBIF_37912	Tetragonisca angustula	-44.871411	-23.153192
GBIF_37922	Tetragonisca angustula	-85.596374	10.885795
GBIF_37924	Tetragonisca angustula	-88.580628	15.747817
GBIF_37927	Tetragonisca angustula	-85.704927	11.163534
GBIF_37931	Tetragonisca angustula	-89.120605	16.75925
GBIF_37932	Tetragonisca angustula	-89.07263	17.106214
GBIF_37933	Tetragonisca angustula	-75.758217	5.777814
GBIF_37949	Tetragonisca angustula	-91.231946	14.63124
GBIF_37954	Tetragonisca angustula	-51.169197	-23.310857
GBIF_37971	Tetragonisca angustula	-88.701586	16.552703
GBIF_37972	Tetragonisca angustula	-42.972775	-22.454205
GBIF_37979	Tetragonisca angustula	-89.134223	14.8412
GBIF_37981	Tetragonisca angustula	-74.484168	5.186033
GBIF_37982	Tetragonisca angustula	-85.747431	10.531412
GBIF_37984	Tetragonisca angustula	-83.914737	10.174597
GBIF_38003	Tetragonisca angustula	-93.30263	16.245357
GBIF_38006	Tetragonisca angustula	-51.059185	-23.26078
GBIF_38013	Tetragonisca angustula	-47.878786	-21.982164
GBIF_38016	Tetragonisca angustula	-39.501298	-7.254286
GBIF_38024	Tetragonisca angustula	-80.199778	8.664189
GBIF_38026	Tetragonisca angustula	-86.163739	11.803071
GBIF_38030	Tetragonisca angustula	-75.628223	6.166677
GBIF_38066	Tetragonisca angustula	-56.37709	-16.51427
GBIF_38070	Tetragonisca angustula	-76.552977	3.406619
GBIF_38072	Tetragonisca angustula	-73.144072	7.174837
GBIF_38073	Tetragonisca angustula	-86.336748	11.994353
GBIF_38074	Tetragonisca angustula	-75.55168	8.189812
GBIF_38077	Tetragonisca angustula	-75.562377	6.328059
GBIF_38081	Tetragonisca angustula	-74.366367	4.614011
GBIF_38083	Tetragonisca angustula	-74.366397	4.961889
GBIF_38105	Tetragonisca angustula	-76.739083	2.399014
GBIF_38239	Tetragonisca angustula	-73.350395	4.512066
GBIF_38244	Tetragonisca angustula	-87.690237	14.32573
GBIF_38245	Tetragonisca angustula	-44.147926	-19.781387
GBIF_38349	Tetragonisca angustula	-73.133147	7.149063
GBIF_38351	Tetragonisca angustula	-74.843969	5.432002
GBIF_38355	Tetragonisca angustula	-75.387233	9.315085
GBIF_38359	Tetragonisca angustula	-84.052693	9.911824
GBIF_38361	Tetragonisca angustula	-75.191247	6.067865
GBIF_38365	Tetragonisca angustula	-74.336702	-11.118947
GBIF_38366	Tetragonisca angustula	-38.485025	-7.427126
GBIF_38402	Tetragonisca angustula	-76.028843	5.79746
GBIF_38407	Tetragonisca angustula	-84.272266	10.004069
GBIF_38408	Tetragonisca angustula	-85.693047000000007	10.947217
GBIF_38422	Tetragonisca angustula	-84.699888	10.429737
GBIF_38423	Tetragonisca angustula	-85.691055	11.111806
GBIF_38424	Tetragonisca angustula	-85.658263	11.201045
GBIF_38428	Tetragonisca angustula	-47.907999	-19.768484
GBIF_38435	Tetragonisca angustula	-76.818345	-6.21448
GBIF_38436	Tetragonisca angustula	-92.158304	14.955045
GBIF_38437	Tetragonisca angustula	-46.807716	-20.342203
GBIF_38443	Tetragonisca angustula	-74.92801	10.87921
GBIF_38448	Tetragonisca angustula	-84.994344	10.242545
GBIF_38449	Tetragonisca angustula	-85.618056	10.836389
GBIF_38457	Tetragonisca angustula	-86.042811	13.207981
GBIF_38458	Tetragonisca angustula	-86.041075	13.208561
GBIF_38460	Tetragonisca angustula	-91.145998	16.842763
GBIF_38462	Tetragonisca angustula	-75.57066	6.138251
GBIF_38464	Tetragonisca angustula	-76.198723	3.548608
GBIF_38467	Tetragonisca angustula	-73.647572	4.104361
GBIF_38468	Tetragonisca angustula	-85.139857	12.268035
GBIF_38469	Tetragonisca angustula	-73.595173	6.626655
GBIF_38471	Tetragonisca angustula	-85.056618	10.560377
GBIF_38494	Tetragonisca angustula	-44.769412	-23.209951
GBIF_38495	Tetragonisca angustula	-89.674953	13.986381
GBIF_38496	Tetragonisca angustula	-85.429633	10.062303
GBIF_38498	Tetragonisca angustula	-88.331305	15.581343
GBIF_38499	Tetragonisca angustula	-86.781	15.766736
GBIF_38530	Tetragonisca angustula	-75.78711	5.793543
GBIF_38534	Tetragonisca angustula	-86.982829	14.027882
GBIF_38549	Tetragonisca angustula	-86.133699	12.133378
GBIF_38550	Tetragonisca angustula	-86.544646	13.47376
GBIF_38553	Tetragonisca angustula	-73.303337	6.772222
GBIF_38555	Tetragonisca angustula	-54.936976	-12.382073
GBIF_38577	Tetragonisca angustula	-79.525354	8.814289
GBIF_38579	Tetragonisca angustula	-71.008182	9.411123
GBIF_38584	Tetragonisca angustula	-41.2333	-12.3339
GBIF_38585	Tetragonisca angustula	-85.709916	11.235384
GBIF_38586	Tetragonisca angustula	-85.702838	11.242654
GBIF_38589	Tetragonisca angustula	-82.626118	9.622299
GBIF_38590	Tetragonisca angustula	-89.136618	15.403769
GBIF_38594	Tetragonisca angustula	-88.833773	16.094592
GBIF_38603	Tetragonisca angustula	-48.96157	-15.85279
GBIF_38605	Tetragonisca angustula	-85.886267	13.198719
GBIF_38611	Tetragonisca angustula	-46.927048	-21.297478
GBIF_38613	Tetragonisca angustula	-92.62835	17.03102
GBIF_38615	Tetragonisca angustula	-85.611097	11.114669
GBIF_38616	Tetragonisca angustula	-85.902489	13.221903
GBIF_38622	Tetragonisca angustula	-41.393586	-12.565067
GBIF_38628	Tetragonisca angustula	-75.208085	-10.966472
GBIF_38629	Tetragonisca angustula	-90.594588	14.664363
GBIF_38633	Tetragonisca angustula	-44.876917	-23.309027
GBIF_38641	Tetragonisca angustula	-74.120797	11.137591
GBIF_38642	Tetragonisca angustula	-73.581662	4.072494
GBIF_38652	Tetragonisca angustula	-74.481494	4.184227
GBIF_38653	Tetragonisca angustula	-47.023852	-23.689232
GBIF_38656	Tetragonisca angustula	-39.309898	-13.982777
GBIF_38661	Tetragonisca angustula	-41.019668	-20.458817
GBIF_38671	Tetragonisca angustula	-85.340918	10.820732
GBIF_38674	Tetragonisca angustula	-85.909569	12.999883
GBIF_38675	Tetragonisca angustula	-39.170712	-13.821469
GBIF_38687	Tetragonisca angustula	-71.654523	10.675755
GBIF_38691	Tetragonisca angustula	-74.28586	6.453713
GBIF_38692	Tetragonisca angustula	-95.228519	16.979819
GBIF_38694	Tetragonisca angustula	-89.531294	15.278258
GBIF_38697	Tetragonisca angustula	-73.282944	10.569333
GBIF_38855	Tetragonisca angustula	-49.462345	-16.608725
GBIF_38866	Tetragonisca angustula	-93.455619	16.92625
GBIF_38868	Tetragonisca angustula	-42.759085	-22.420821
GBIF_38872	Tetragonisca angustula	-84.845256	10.189432
GBIF_38873	Tetragonisca angustula	-85.772239	11.146058
GBIF_38874	Tetragonisca angustula	-41.346387	-20.951352
GBIF_38879	Tetragonisca angustula	-82.841753	8.943115
GBIF_38885	Tetragonisca angustula	-73.395856	7.080438
GBIF_38886	Tetragonisca angustula	-83.830028	9.811833
GBIF_38887	Tetragonisca angustula	-78.12618	-2.26242
GBIF_38892	Tetragonisca angustula	-78.00257	-1.48369
GBIF_38895	Tetragonisca angustula	-80.127396	8.621373
GBIF_38898	Tetragonisca angustula	-78.11135	-2.30868
GBIF_38900	Tetragonisca angustula	-43.290659	-22.954209
GBIF_38907	Tetragonisca angustula	-48.62887	-24.588085
GBIF_38936	Tetragonisca angustula	-54.9403	-27.4447
GBIF_38937	Tetragonisca angustula	-36.34	-8.182
GBIF_38939	Tetragonisca angustula	-83.593726	9.962001
GBIF_38940	Tetragonisca angustula	-41.34196	-12.992289
GBIF_38941	Tetragonisca angustula	-74.631797	4.194324
GBIF_38942	Tetragonisca angustula	-58.815	-26.303
GBIF_38943	Tetragonisca angustula	-72.955918	4.091354
GBIF_38945	Tetragonisca angustula	-79.84648	9.152102
GBIF_38947	Tetragonisca angustula	-54.557356	-20.457025
GBIF_38950	Tetragonisca angustula	-85.011339	10.759255
GBIF_38951	Tetragonisca angustula	-83.01088	9.033891
GBIF_38952	Tetragonisca angustula	-82.988994	9.067308
GBIF_38960	Tetragonisca angustula	-56.26685	-16.68942
GBIF_38971	Tetragonisca angustula	-75.752603	4.613303
GBIF_38976	Tetragonisca angustula	-86.233644	12.021245
GBIF_38977	Tetragonisca angustula	-73.243822	-3.749621
GBIF_38979	Tetragonisca angustula	-78.17078	2.99091
GBIF_38981	Tetragonisca angustula	-83.873231	9.262517
GBIF_38989	Tetragonisca angustula	-92.4505	16.8965
GBIF_38990	Tetragonisca angustula	-89.045992	16.205938
GBIF_39007	Tetragonisca angustula	-85.687319	10.532328
GBIF_39009	Tetragonisca angustula	-92.4434	16.9394
GBIF_39065	Tetragonisca angustula	-92.18388	16.944689
GBIF_39066	Tetragonisca angustula	-92.131528	16.91625
GBIF_39076	Tetragonisca angustula	-92.08374	16.892
GBIF_39089	Tetragonisca angustula	-91.956139	16.913989
GBIF_39098	Tetragonisca angustula	-92.037983	16.847375
GBIF_39119	Tetragonisca angustula	-91.781578	15.68597
GBIF_39123	Tetragonisca angustula	-44.601117	-22.445832
GBIF_39124	Tetragonisca angustula	-91.8618	15.6653
GBIF_39202	Tetragonisca angustula	-91.95515	15.674069
GBIF_39260	Tetragonisca angustula	-92.37985	15.305928
GBIF_39314	Tetragonisca angustula	-83.485079	10.486957
GBIF_39317	Tetragonisca angustula	-92.4635	16.8606
GBIF_39331	Tetragonisca angustula	-83.303206	9.083522
GBIF_39333	Tetragonisca angustula	-83.427169	9.163603
GBIF_39336	Tetragonisca angustula	-83.433907	9.085771
GBIF_39396	Tetragonisca angustula	-83.890543	9.815303
GBIF_39407	Tetragonisca angustula	-84.991512	10.703594
GBIF_39412	Tetragonisca angustula	-90.308	15.58
GBIF_39434	Tetragonisca angustula	-75.424018	-10.9889
GBIF_39435	Tetragonisca angustula	-92.801997	15.530325
GBIF_39440	Tetragonisca angustula	-48.660721	-17.764759
GBIF_39441	Tetragonisca angustula	-92.699658	15.444728
GBIF_39444	Tetragonisca angustula	-92.65051	15.43365
GBIF_39472	Tetragonisca angustula	-82.786111	8.911111
GBIF_39479	Tetragonisca angustula	-92.2866	14.8867
GBIF_39504	Tetragonisca angustula	-75.217439	8.030222
GBIF_39539	Tetragonisca angustula	-92.783842	15.528264
GBIF_39540	Tetragonisca angustula	-92.7785	15.4696
GBIF_39583	Tetragonisca angustula	-84.391897	10.186414
GBIF_39606	Tetragonisca angustula	-43.334218	-3.142789
GBIF_39646	Tetragonisca angustula	-85.924068	13.170607
GBIF_39648	Tetragonisca angustula	-85.272625	9.94944
GBIF_39651	Tetragonisca angustula	-51.896111	-19.570278
GBIF_39652	Tetragonisca angustula	-52.793889	-18.356389
GBIF_39653	Tetragonisca angustula	-82.614556	9.582729
GBIF_39660	Tetragonisca angustula	-86.206182	12.050731
GBIF_39698	Tetragonisca angustula	-44.9597	-23.0744
GBIF_39773	Tetragonisca angustula	-51.54	-19.825278
GBIF_39777	Tetragonisca angustula	-51.051667	-19.284167
GBIF_39778	Tetragonisca angustula	-53.192778	-19.024444
GBIF_39850	Tetragonisca angustula	-85.144722	10.718333
GBIF_39854	Tetragonisca angustula	-85.402778	10.011248
GBIF_39856	Tetragonisca angustula	-83.699988	9.383338
GBIF_39862	Tetragonisca angustula	-92.6362	15.3598
GBIF_39966	Tetragonisca angustula	-85.84854	10.89905
GBIF_39984	Tetragonisca angustula	-85.020147	10.83825
GBIF_39993	Tetragonisca angustula	-84.950009	10.800004
GBIF_40001	Tetragonisca angustula	-85.033335	10.700006
GBIF_40002	Tetragonisca angustula	-85.01667	10.883337
GBIF_40005	Tetragonisca angustula	-83.054682	8.407327
GBIF_40007	Tetragonisca angustula	-85.518	11.411
GBIF_40012	Tetragonisca angustula	-43.9147	-21.5628
GBIF_40019	Tetragonisca angustula	-75.315	-10.785
GBIF_40020	Tetragonisca angustula	-75.445	-11.128333
GBIF_40023	Tetragonisca angustula	-75.793333	-9.166667
GBIF_40027	Tetragonisca angustula	-75.303333	-10.751667
GBIF_40030	Tetragonisca angustula	-76.08	-9.291667
GBIF_40031	Tetragonisca angustula	-75.226667	-10.741667
GBIF_40036	Tetragonisca angustula	-83.041366	9.672273
GBIF_40053	Tetragonisca angustula	-46.9192	-23.6039
GBIF_40054	Tetragonisca angustula	-89.3654301	18.8937272
GBIF_40060	Tetragonisca angustula	-89.3391	18.0758
GBIF_40094	Tetragonisca angustula	-89.916667	15.083333
GBIF_40330	Tetragonisca angustula	-47.7044	-21.555
GBIF_40332	Tetragonisca angustula	-83.010887	9.032987
GBIF_40333	Tetragonisca angustula	-47.4781	-21.7103
GBIF_40380	Tetragonisca angustula	-85.675712	10.804518
GBIF_40385	Tetragonisca angustula	-94.653889	17.054167
GBIF_40408	Tetragonisca angustula	-51.23	-30.0331
GBIF_40416	Tetragonisca angustula	-94.1224837	17.1043562
GBIF_40440	Tetragonisca angustula	-84.608124	9.774233
GBIF_40448	Tetragonisca angustula	-83.716512	10.594274
GBIF_40449	Tetragonisca angustula	-55.387246	3.418476
GBIF_40451	Tetragonisca angustula	-90.95	16.116667
GBIF_40459	Tetragonisca angustula	-92.45	16.533333
GBIF_40472	Tetragonisca angustula	-85.524793	11.033856
GBIF_40474	Tetragonisca angustula	-85.731015	10.901925
GBIF_40476	Tetragonisca angustula	-84.563354	9.747145
GBIF_40482	Tetragonisca angustula	-49.0606	-22.3147
GBIF_40485	Tetragonisca angustula	-65.583333	-1.883333
GBIF_40500	Tetragonisca angustula	-91.2075	16.376669
GBIF_40503	Tetragonisca angustula	-85.0972	10.6641
GBIF_40590	Tetragonisca angustula	-85.429477	10.992609
GBIF_40604	Tetragonisca angustula	-85.573539	10.865507
GBIF_40613	Tetragonisca angustula	-82.792936	8.891473
GBIF_40659	Tetragonisca angustula	-84.041194	10.296365
GBIF_40662	Tetragonisca angustula	-84.182847	9.98905
GBIF_40688	Tetragonisca angustula	-92.5082753	15.9258072
GBIF_40729	Tetragonisca angustula	-82.764751	8.891405
GBIF_40818	Tetragonisca angustula	-92.2582694	15.9258078
GBIF_40837	Tetragonisca angustula	-92.3145	14.9048
GBIF_40839	Tetragonisca angustula	-91.3452	16.4047
GBIF_40846	Tetragonisca angustula	-92.1592	14.94
GBIF_40919	Tetragonisca angustula	-85.616667	10.816667
GBIF_40964	Tetragonisca angustula	-84.154444	9.654444
GBIF_41031	Tetragonisca angustula	-92.08	15.0618
GBIF_41487	Tetragonisca angustula	-50.9778	-25.2131
GBIF_41525	Tetragonisca angustula	-54.2558	-24.08
GBIF_41676	Tetragonisca angustula	-49.7967	-27.1925
GBIF_41926	Tetragonisca angustula	-82.433333	8.766667
GBIF_42119	Tetragonisca angustula	-85.6923	10.5582
GBIF_42136	Tetragonisca angustula	-51.4833	-23.55
GBIF_42214	Tetragonisca angustula	-84.197	9.8819
GBIF_42223	Tetragonisca angustula	-52.383333	-27.183333
GBIF_42269	Tetragonisca angustula	-59.761	-18.334
GBIF_42296	Tetragonisca angustula	-67.56667	-14.46667
GBIF_42322	Tetragonisca angustula	-64.38975	-24.87337
GBIF_42349	Tetragonisca angustula	-52.24128	-15.89948
GBIF_42351	Tetragonisca angustula	-91.36667	14.28333
GBIF_42637	Tetragonisca angustula	-86.031639	11.947111
GBIF_42653	Tetragonisca angustula	-84.85525	11.597528
GBIF_42676	Tetragonisca angustula	-84.338639	10.972667
GBIF_42684	Tetragonisca angustula	-88.986389	16.733056
GBIF_42690	Tetragonisca angustula	-89.038333	16.866111
GBIF_42696	Tetragonisca angustula	-49.243278	-26.426389
GBIF_42701	Tetragonisca angustula	-86.031889	11.387694
GBIF_42795	Tetragonisca angustula	-37.1872	-10.7283
GBIF_42832	Tetragonisca angustula	-86.999417	12.611778
SCANBUG_11425	Tetragonisca angustula	-49.3523487466	-25.4110050982
SCANBUG_11444	Tetragonisca angustula	-54.1006615931	-26.6302220362
SCANBUG_11452	Tetragonisca angustula	-53.8067482171	-29.6993773386
SCANBUG_11453	Tetragonisca angustula	-57.1659163758	-25.3685022841
SCANBUG_11470	Tetragonisca angustula	-52.4111586769	-29.7119833964
SCANBUG_11558	Tetragonisca angustula	-76.628555	3.3268383333
SCANBUG_11575	Tetragonisca angustula	-54.4570063055	-25.6745359187
SCANBUG_11596	Tetragonisca angustula	-51.0938406595	-27.8508184304
SCANBUG_11679	Tetragonisca angustula	-51.1863899231	-28.0594444275
SCANBUG_11734	Tetragonisca angustula	-42.8602550179	-22.7487855813
SCANBUG_11780	Tetragonisca angustula	-75.5791702271	6.1805553436
SCANBUG_11799	Tetragonisca angustula	-51.9730980012	-29.5111721627
SCANBUG_11816	Tetragonisca angustula	-61.7134580371	-25.9220969808
SCANBUG_11817	Tetragonisca angustula	-55.9070472717	-27.3674659729
SCANBUG_11845	Tetragonisca angustula	-53.593698606	-28.6505345488
SCANBUG_11869	Tetragonisca angustula	-49.2084861919	-25.3394352458
SCANBUG_11872	Tetragonisca angustula	-48.6705694444	-27.5793
SCANBUG_11877	Tetragonisca angustula	-53.9756927	-25.8575652
SCANBUG_11881	Tetragonisca angustula	-50.8115461981	-29.3499628611
SCANBUG_11919	Tetragonisca angustula	-55.5928517506	-27.3851471932
SCANBUG_11958	Tetragonisca angustula	-47.2480794042	-21.8243494806
SCANBUG_11980	Tetragonisca angustula	-89.4021927553	14.4077786162
SCANBUG_12075	Tetragonisca angustula	-66.0721590681	-11.0071595406
SCANBUG_12078	Tetragonisca angustula	-54.4973376982	-25.6891808846
SCANBUG_12239	Tetragonisca angustula	-51.9003980561	-27.1471555223
SCANBUG_12358	Tetragonisca angustula	-51.5181916667	-28.203645
SCANBUG_12372	Tetragonisca angustula	-51.150283	-29.7549941
SCANBUG_12388	Tetragonisca angustula	-56.9876846155	-25.3823852812
SCANBUG_12406	Tetragonisca angustula	-48.5219589308	-27.6008991517
SIBBr_83	Tetragonisca angustula	-44.991389	-21.348056
SIBBr_91	Tetragonisca angustula	-42.033333	-22.433333
SIBBr_103	Tetragonisca angustula	-49.066111	-26.919444
SIBBr_295	Tetragonisca angustula	-49.200639	-26.63025
SIBBr_1295	Tetragonisca angustula	-45.421836	-23.824447
SIBBr_1563	Tetragonisca angustula	-42.499028	-14.088444
SIBBr_2027	Tetragonisca angustula	-49.408467	-28.707097
SIBBr_2209	Tetragonisca angustula	-49.421389	-28.136944
SIBBr_2239	Tetragonisca angustula	-48.683333	-26.225833
SIBBr_2637	Tetragonisca angustula	-40.600067	-16.869497
SIBBr_3659	Tetragonisca angustula	-57.579167	-19.031389
SIBBr_3837	Tetragonisca angustula	-44.24815	-21.103542
SIBBr_4447	Tetragonisca angustula	-49.644253	-25.172906
SIBBr_4793	Tetragonisca angustula	-52.181175	-22.630644
SIBBr_4795	Tetragonisca angustula	-45.359353	-23.822564
SIBBr_5424	Tetragonisca angustula	-49.307778	-26.316111
SIBBr_5454	Tetragonisca angustula	-47.558678	-24.706131
SIBBr_5686	Tetragonisca angustula	-44.030556	-20.06
SIBBr_6863	Tetragonisca angustula	-63.040833	-9.916111
SIBBr_6950	Tetragonisca angustula	-44.868744	-22.288297
SIBBr_7185	Tetragonisca angustula	-47.573956	-24.756025
SIBBr_8239	Tetragonisca angustula	-44.417475	-19.881856
SIBBr_8328	Tetragonisca angustula	-39.028356	-14.410799
SIBBr_8448	Tetragonisca angustula	-48.593839	-24.586969
SIBBr_9036	Tetragonisca angustula	-48.532878	-24.187786
SIBBr_9952	Tetragonisca angustula	-53.849894	-25.149167
SIBBr_10621	Tetragonisca angustula	-51.6783	-20.7511
SIBBr_10685	Tetragonisca angustula	-42.870556	-20.753889
SIBBr_10709	Tetragonisca angustula	-43.345	-18.117778
SIBBr_12049	Tetragonisca angustula	-43.616717	-19.3495
SIBBr_12075	Tetragonisca angustula	-51.0725	-26.247386
SIBBr_13439	Tetragonisca angustula	-48.303344	-25.547858
SIBBr_13810	Tetragonisca angustula	-41.439444	-19.814444
SIBBr_14241	Tetragonisca angustula	-46.122525	-23.826853
SIBBr_14284	Tetragonisca angustula	-47.4775	-20.2575
SIBBr_16276	Tetragonisca angustula	-44.523017	-22.443236
SIBBr_17303	Tetragonisca angustula	-39.485153	-7.237222
SIBBr_17987	Tetragonisca angustula	-51.166667	-23.25
SPECIESLINK_50479	Tetragonisca angustula	-65.65	-0.3333333
SPECIESLINK_50481	Tetragonisca angustula	-57.7186	-3.38361
SPECIESLINK_50482	Tetragonisca angustula	-67.81	-9.97472
SPECIESLINK_50638	Tetragonisca angustula	-34.8810997009277	-8.05389022827148
SPECIESLINK_50689	Tetragonisca angustula	-54.5581016540527	-28.1408004760742
SPECIESLINK_50817	Tetragonisca angustula	-83.45	8.933333
SPECIESLINK_50822	Tetragonisca angustula	-63.9039001464844	-8.76194000244141
SPECIESLINK_50830	Tetragonisca angustula	-49.5696983337402	-18.6819000244141
SPECIESLINK_50834	Tetragonisca angustula	-48.5043983459473	-1.4558299779892
SPECIESLINK_50848	Tetragonisca angustula	-47.8480987548828	-0.728888988494873
SPECIESLINK_50915	Tetragonisca angustula	-57.6533012390137	-19.0091991424561
SPECIESLINK_51188	Tetragonisca angustula	-40.797778	-19.215278
SPECIESLINK_51189	Tetragonisca angustula	-41.055556	-20.950556
SPECIESLINK_51195	Tetragonisca angustula	-48.449194	-1.436222
